1477010449450000	17.9159	18.1456	4.78899	2.33875	0.53635	radar	2.02907	18.3021	17.498	17.9671	18.2246	1.97238	1.20633
1477010449500000	17.7837	18.2896	4.72598	2.36025	0.532434	lidar	1.11809	17.9017	18.2183	17.8026	18.3994	1.99637	1.2197
1477010449550000	17.65	18.4713	4.71147	2.36695	0.502985	radar	6.64817	18.8558	18.1364	17.6334	18.5697	2.02047	1.23286
1477010449600000	17.4568	18.6517	4.75338	2.39458	0.504535	lidar	0.468573	17.3845	18.7039	17.4595	18.7353	2.04467	1.2458
1477010449650000	17.2757	18.793	4.73952	2.43035	0.524128	radar	1.78512	17.7945	18.0801	17.2811	18.8962	2.06896	1.25851
1477010449700000	17.114	18.9302	4.70356	2.45479	0.52313	lidar	0.341625	17.1762	18.8863	17.0983	19.0521	2.09335	1.27099
1477010449750000	16.9467	19.1006	4.71074	2.46644	0.500871	radar	3.02257	16.9398	19.7311	16.9113	19.203	2.11784	1.28322
1477010449800000	16.7301	19.2159	4.71173	2.50708	0.517215	lidar	2.71624	16.5734	19.052	16.7202	19.3488	2.14242	1.2952
1477010449850000	16.5402	19.3689	4.72803	2.53126	0.519822	radar	3.23743	16.1674	20.2201	16.5251	19.4894	2.16711	1.30693
1477010449900000	16.3166	19.5288	4.78568	2.55688	0.518028	lidar	0.860194	16.2338	19.617	16.3262	19.6246	2.19188	1.31838
1477010449950000	16.0934	19.6121	4.76883	2.60868	0.558289	radar	10.0909	16.4366	18.2742	16.1237	19.7545	2.21675	1.32956
1477010450000000	15.8885	19.7557	4.79072	2.62892	0.549705	lidar	0.77361	15.9243	19.8703	15.9176	19.8789	2.24171	1.34046
1477010450050000	15.6996	19.8808	4.76507	2.63306	0.500305	radar	3.19657	16.2328	19.2166	15.7082	19.9978	2.26676	1.35106
1477010450100000	15.4702	20.033	4.82353	2.65072	0.491048	lidar	1.36186	15.4332	20.1836	15.4956	20.111	2.2919	1.36137
